Frame@10hz,Group0_probability,Group1_probability,Group2_probability,Group3_probability,Group4_probability,Group5_probability,Group6_probability,Group7_probability,Group8_probability,Group9_probability,Group10_probability,Group11_probability,Group12_probability,Group13_probability,Group14_probability,Group15_probability,Group16_probability,Group17_probability,Group18_probability,Group19_probability,Group20_probability,Group21_probability,Group22_probability,Group23_probability,Group24_probability,Group25_probability,Group26_probability,Group27_probability,Group28_probability,Group29_probability,Group30_probability,Group31_probability,Group32_probability
40,0.0012559727386403066,0.004068039941118737,0.0012261928313955527,0.0012614080714592126,0.0012686379525326604,0.016159582260375005,0.03516796937959328,0.0012519864479199263,0.03280125424206696,0.0012228361085020807,0.04452620170762852,0.030755735466349216,0.0012525614228494793,0.0075102116386334605,0.007258626221009533,0.0057484768285311185,0.006418135785037884,0.0012351376936456482,0.006481183543056357,0.11843244053766917,0.0012362567772579108,0.001227832112858427,0.0012189865666566706,0.005988286296473134,0.03359281649233588,0.031432700202502724,0.08124202865848716,0.22582149437300114,0.020265042214702208,0.019132041405768206,0.00568359066560771,0.006170605026528873,0.006169454495002991
41,1.6869480705487652e-307,8.086752748659206e-309,1.6264557306136898e-307,1.2303835578418425e-307,1.0808304832607829e-307,5.8626476282789e-309,5.472955842132654e-309,1.6884169461863272e-307,5.360067715920624e-309,1.0,5.66484364332495e-309,5.74910616732142e-309,1.2046841025341457e-307,6.190668307733817e-309,6.20462963393888e-309,6.28844528639504e-309,6.26530616614748e-309,1.658028286194801e-307,6.305743693600787e-309,5.611806148493285e-309,2.1692139425787914e-307,1.7408362548780301e-307,2.761899959292041e-307,6.32084681126002e-309,5.3460903724459e-309,5.358348649282173e-309,5.46335464772197e-309,5.583510833068483e-309,5.25699093436007e-309,5.2921963513813e-309,6.31559438724683e-309,6.282385444313336e-309,6.227591098386944e-309
42,0.0014510228739232432,0.004363002562839541,0.0014097621376332724,0.0014566179084395925,0.0014639189228662101,0.010601566122140617,0.005582507684828523,0.0014413006327877093,0.005320678498420483,0.001404949163280984,0.0064689346846960125,0.007802072389840943,0.0014386513070984612,0.0306205845638397,0.03906523447937395,0.0694367708380722,0.4215728789923274,0.0014151089133821334,0.050845359807250676,0.00698976205006404,0.0014165380769618353,0.0014054777210304825,0.0013965536131836538,0.037287815214476557,0.005458214852578716,0.005369649139078046,0.00584470026599044,0.006270999549763953,0.004931528635470151,0.004986573109055289,0.04721543080031333,0.11637516180829847,0.09189067268069327
43,0.0012772985754175537,0.004177749174236349,0.0012461771679597791,0.0012823724309761106,0.0012900013889488814,0.022420069250249596,0.025016718070858285,0.00127292128304775,0.02064117977315142,0.0012431521595768036,0.04942940244184653,0.05999935992970668,0.0012732109626002583,0.008648468228686583,0.008313439374070872,0.0063806296914371355,0.007201610487281872,0.0012553081657263223,0.0073270563208602795,0.1212433123339116,0.0012566339791355889,0.0012479376020518588,0.0012389814595594902,0.006717540069272641,0.022479154716120536,0.021967833174693724,0.03355147328009841,0.05180919531125407,0.015580772375733678,0.015712346214558255,0.006324269166144607,0.0069203475928572246,0.006916748449655157
44,0.006079758166373032,0.670155197722822,0.00589038343641331,0.006159935055459905,0.006245468160393975,0.013435117702277349,0.011716520261505093,0.0061138880781269654,0.011142013766133422,0.005864745756534968,0.012763593886756972,0.012956332981977917,0.006142643982118403,0.014091639377976419,0.013964199545156064,0.013081282090055647,0.01352051172281343,0.006024117699679044,0.013898912707620168,0.012305034176796686,0.005999499397001496,0.005951922810266529,0.005884502261475674,0.01371717774307876,0.011075923873197977,0.010995253676131477,0.011678105130354145,0.01233748808603954,0.010633897222598599,0.010648210480584985,0.013181272237860302,0.013407903806338686,0.012937546998081105
45,0.001246798043350048,0.0036805214679170566,0.001210763108323016,0.0012509654246499,0.0012577068085875432,0.008492508921635056,0.004624530214221366,0.0012383910658179751,0.0043788438695674635,0.0012073050559661287,0.005309111392726932,0.006358692805873356,0.0012358881025771571,0.025456520124063402,0.030879084725702402,0.11779732312359684,0.08691286226530129,0.0012157527260287058,0.05321207066413811,0.0056624581771212695,0.0012171835784794667,0.001207661905017836,0.0012000527226097854,0.054453727124463815,0.004495837889507296,0.00443502515386067,0.004789957150410201,0.005122600608314397,0.0040956042309384585,0.004154370894746792,0.1120021339450573,0.20326426412379933,0.16942736026846605
46,0.00036739604880951186,0.0013165006857409726,0.0003568999355459667,0.00036891421421916034,0.00037135071196382465,0.00407999293780147,0.0018206484819131108,0.000365644380395998,0.001681615439860752,0.0003559862287095455,0.0022253672792252426,0.002804855874499326,0.0003653332097760024,0.01188418634701335,0.010497165879022479,0.00462188851957274,0.0063859768721824745,0.000359434242831819,0.007799875142901772,0.0023287001046028316,0.00035974083918469303,0.0003569574472851003,0.00035439919938569776,0.005992392768161724,0.0017241502856199834,0.0017000478449909378,0.0018921290347041562,0.002099191927719082,0.0015447634432791087,0.0015715686839433641,0.004832982355101739,0.006022102075392973,0.0052123432941139506
47,0.0011926331213243516,0.003683188416052252,0.0011654650704606463,0.0011974826705018888,0.0012051407481776283,0.011417030197430515,0.05074180745743393,0.0011902274197820503,0.06818604980397384,0.0011632443333433958,0.022573903343201897,0.017156422881319397,0.001191218262213325,0.006068720551883361,0.005894681768109091,0.004877464077414853,0.00530572940934819,0.0011757123092706195,0.005398485106100601,0.025659802856434797,0.0011766195047949943,0.0011691016183492716,0.00116071174251286,0.005092112419638766,0.12235467011941331,0.0674680154712676,0.05114801164256437,0.035939994520640645,0.08566650194941078,0.053411788335868494,0.004851857388570468,0.005165333111698885,0.005169596799438972
48,0.02070050688585678,0.001203659499141055,0.021019761470512086,0.015704423139863654,0.01559422646627506,0.000871974781783561,0.0008144036304658087,0.023120689369473292,0.0007975498617482317,0.11335741988890324,0.0008428437729288903,0.0008552370820689288,0.018684789906597814,0.0009203999095414998,0.0009224031093699353,0.0009345926610842558,0.0009311949038322025,0.028672487252420577,0.0009374230987874149,0.0008347717450541496,0.03905276748771982,0.0316633351965722,0.0644506176752659,0.0009396384094856486,0.0007955020361928845,0.0007973279244223212,0.0008128647640891,0.00083068689453925,0.00078238963047049,0.000787640618959754,0.0009387038289109894,0.0009337748768074918,0.0009256029969796611
49,1.701954206923103e-307,8.45061334455086e-309,1.4600437170500308e-307,1.5933758358404167e-307,4.07922715575379e-307,6.012068722021194e-309,5.602201888674213e-309,1.0,5.48556347450541e-309,1.5849411776372987e-307,5.803331420344104e-309,5.89102517346798e-309,4.1469791577867e-307,6.357856818067816e-309,6.37210437214744e-309,6.457739426589145e-309,6.43464608370009e-309,2.4420193082406185e-307,6.476709688149916e-309,5.74879935879206e-309,2.0797273069401758e-307,1.8959957776811283e-307,1.7550953164960462e-307,6.491916716957805e-309,5.47126049867549e-309,5.48141988628618e-309,5.593907870801125e-309,5.71962628869085e-309,5.376864363327855e-309,5.411021159128287e-309,6.484460316377666e-309,6.44990098654052e-309,6.391542117926604e-309
50,0.06890801369141861,0.0036860040286608546,0.06995578732517214,0.4934121992380655,0.05050374493911822,0.0026506075829717617,0.0024650780676630196,0.052012471583822883,0.0024163963757396316,0.039814653059896045,0.0025544940096428183,0.0025950615435346848,0.03868517413741478,0.0028071440677912497,0.002815032736289371,0.002857818013700879,0.002847483270345545,0.03282799552678196,0.002859511923971094,0.002535403699179466,0.03266298064112659,0.03077857543711435,0.03138522150663702,0.002866445420457058,0.002409007818678772,0.002413219193813466,0.0024643534915835368,0.0025200889173238,0.0023644563864453814,0.002378566997521542,0.0028668759743860563,0.0028523456723049895,0.0028277877214269954
51,0.0013878560809928765,0.004084430824498017,0.001356644358550558,0.0013925144080493331,0.0014015805859672718,0.01046619487972556,0.035394501272477064,0.0013849826248210826,0.038526714846156725,0.0013548484693778572,0.0182684244771726,0.014866107661664978,0.0013860231461114863,0.006325086409005156,0.0061588555707661145,0.005188585534888146,0.005599818216151387,0.001368606383275491,0.005699694201420786,0.01846838550928459,0.0013701384279975514,0.001361512044939394,0.0013518470158517162,0.005414578221859626,0.053680170186091274,0.04763587369980157,0.028785863673706915,0.02339045957526026,0.20771425119834142,0.13657284089769015,0.005175191268365437,0.00547378750589401,0.005490536738452316
52,7.696215349749794e-309,1.0,7.466890824895488e-309,7.784066598864814e-309,7.881184884167115e-309,2.0573165727380963e-308,1.788662805156205e-308,7.727382902753574e-309,1.6893169655056115e-308,7.437189606798906e-309,1.968835601721354e-308,1.990583083045825e-308,7.758698838999813e-309,2.102675879883758e-308,2.07732852818765e-308,1.897042516192355e-308,1.984682963888486e-308,7.61697945663438e-309,2.041784886554057e-308,1.8828911526778887e-308,7.59419956495279e-309,7.53510591220249e-309,7.45403174108123e-309,2.004596064460518e-308,1.676194811672304e-308,1.66340705888053e-308,1.7797693950049186e-308,1.894048938893578e-308,1.6026698568415186e-308,1.6043226220891594e-308,1.9125908022218737e-308,1.9616775816367877e-308,1.885769974981961e-308
53,0.0011126587883587503,0.003453224921746008,0.0010871775763743009,0.0011172526585164298,0.0011242971005087279,0.01127750511975298,0.05057659649291289,0.001110258279185858,0.0704199846084707,0.0010849768584922483,0.02295386473697888,0.01726312079799151,0.001111110685289159,0.005844746147956386,0.005672545648021101,0.004668452952767995,0.005093083930764402,0.001096519076961632,0.005177323864383136,0.02681708874303144,0.001097342166301191,0.0010902863293790802,0.0010824903136546155,0.004871751191352548,0.1413567377893929,0.06933883417670779,0.059982514322298536,0.03838675846212403,0.0630840959489636,0.04332112993980923,0.004639178170462215,0.004949977801672979,0.004955838827362865
54,1.223228971320158e-307,8.49241101893118e-309,1.2148762956612868e-307,1.3605977283517246e-307,3.20443750159786e-307,6.01076615593198e-309,5.60602951931161e-309,4.090874698638378e-307,5.489282204607887e-309,1.2875472664769474e-307,5.806493550112e-309,5.89164174913223e-309,1.0,6.350406013763937e-309,6.363747937568594e-309,6.44426263664869e-309,6.423228787142906e-309,3.341702876155635e-307,6.46611294060203e-309,5.750237526239414e-309,2.0097244075179117e-307,2.016372444766008e-307,1.656995084729846e-307,6.480123018284956e-309,5.474490945099854e-309,5.48428447279658e-309,5.597135565711044e-309,5.72280365396182e-309,5.38070874851899e-309,5.414213916091895e-309,6.47052878885326e-309,6.437428165340427e-309,6.37868790077021e-309
55,6.508421204966666e-309,2.0311785090921343e-308,6.31925077845824e-309,6.52978063056521e-309,6.57093220875076e-309,5.107570509221984e-308,2.6350531423579805e-308,6.470801182465687e-309,2.459589421835368e-308,6.305429564290846e-309,3.061085997006964e-308,3.714165566155264e-308,6.46004000955804e-309,2.241618573087762e-307,2.6795731391101948e-307,2.3583910025583885e-307,2.9698658325187353e-307,6.356171824591315e-309,1.0,3.2191092976267133e-308,6.363087980140826e-309,6.31392255138752e-309,6.272404912038293e-309,8.099471741160344e-307,2.533946905784629e-308,2.5002546436581193e-308,2.7100144725470634e-308,2.919333951347797e-308,2.30891025388218e-308,2.3493575499286116e-308,3.31306226447546e-307,4.337524256825136e-307,2.9396545552035165e-307
56,0.0012421161761266022,0.003732597122598966,0.0012140730497847885,0.0012466420796410937,0.0012544839603807667,0.010613832395982521,0.04516103744911328,0.0012393297461127549,0.059435628546099926,0.0012119951750642355,0.02010991105686454,0.01569554191277898,0.0012402942610869167,0.005931944201274149,0.0057742828803689335,0.004829328979577588,0.0052376375619013395,0.0012243885340483033,0.005319673559164952,0.022081614151175818,0.0012257014009051498,0.0012178579124925114,0.0012091246031213675,0.0050326003766758415,0.06853702126483839,0.0688979382925137,0.03879587757988206,0.0299605565855648,0.1072600530259249,0.08310762961015995,0.004808840808038124,0.005106018391257044,0.005116185929306656
57,2.116101476516428e-307,8.249041075024165e-309,2.6277920489963056e-307,1.0,1.6044644173137113e-307,5.945025180677903e-309,5.53306240776547e-309,1.8401794372308567e-307,5.4236900163995e-309,1.3150313023682708e-307,5.730822809788764e-309,5.82122968975564e-309,1.211671651701284e-307,6.294955761873373e-309,6.31191315527637e-309,6.40775223214777e-309,6.38269712858137e-309,1.0820364254196998e-307,6.41354150431716e-309,5.68661625293908e-309,1.0006378112836478e-307,9.670984472524964e-308,1.0077407931309944e-307,6.430014517103707e-309,5.408921505134313e-309,5.417720305731627e-309,5.53026096652307e-309,5.653239748206006e-309,5.311695166635574e-309,5.343368823900033e-309,6.429776071309194e-309,6.395129232542426e-309,6.340277673469896e-309
58,5.68587730221208e-309,1.8440434801045963e-308,5.551585215668034e-309,5.710047241630763e-309,5.743748197678547e-309,6.64715019856805e-308,2.0469652480456565e-307,5.669044392193023e-309,1.669230176518268e-307,5.53737815158149e-309,2.147289126644178e-307,1.2773510986374196e-307,5.67219465836735e-309,3.254723576840926e-308,3.147742171171536e-308,2.5089455045073965e-308,2.7878636594720983e-308,5.594007010045033e-309,2.825277208947347e-308,2.9507689226682876e-307,5.599215648147067e-309,5.56128846011069e-309,5.520897708180202e-309,2.6208816299398374e-308,1.6128192059775262e-307,1.564393396365105e-307,4.757163134671402e-307,1.0,9.669980397941402e-308,9.158919104407458e-308,2.486577729787216e-308,2.6899323387735097e-308,2.686610405428844e-308
59,5.460893022310323e-309,1.6308985891507233e-308,5.33652412728501e-309,5.481006201359866e-309,5.51281986119508e-309,4.957314369840935e-308,1.9046361637058613e-307,5.445016695485863e-309,4.164688842032576e-307,5.32523486621116e-309,9.507749191576138e-308,7.524237955354217e-308,5.447764878535364e-309,2.7455170087055023e-308,2.6719581869367743e-308,2.2184197703785824e-308,2.423930192536685e-308,5.376362666839744e-309,2.444739701602471e-308,1.1498045138213215e-307,5.382449061281414e-309,5.347323205366947e-309,5.309736587753134e-309,2.2988349052710343e-308,4.285264524908307e-307,1.0,2.418728386949209e-307,1.565553657146347e-307,2.2448081182493552e-307,1.8573523307459475e-307,2.2001134182497177e-308,2.349122673123433e-308,2.361204142229645e-308
60,0.2500011576100954,0.0026880701797639744,0.08225117377336033,0.10773772090661846,0.041707585805318186,0.0019495927956002035,0.0018149454140471341,0.06117388266252491,0.0017780727260167106,0.06556370561873284,0.0018798556998666414,0.0019096517966613103,0.035553969674055164,0.002063951083938886,0.0020693691562247494,0.0021007153690846443,0.002092136127175332,0.035506417682068435,0.002103706493734811,0.0018642352704971,0.03785529834352041,0.03373246665413438,0.039252010936864,0.0021092872710956334,0.0017734227230120356,0.0017770978999494078,0.001813050348378441,0.001853444933669929,0.0017423132080530666,0.0017536599464564307,0.0021090495756214155,0.002097403248262858,0.002079305561503153
61,0.04242201551765972,0.002383975562954407,0.03787590930773109,0.09094631693002396,0.1600525431929645,0.0016872016682400754,0.0015709341266894555,0.06432049413957827,0.0015388494172777832,0.029105899632348747,0.0016278304149974511,0.0016525845948364112,0.05899857508169658,0.0017850432165477908,0.0017892915301052645,0.001813673385263337,0.001807590077343874,0.03667863972403007,0.001817873307492207,0.0016135233677822415,0.03123818888537994,0.029937193659323857,0.02813525827530974,0.0018219555401506194,0.001534463777257268,0.0015369425324728643,0.001569426976256827,0.0016049960339422611,0.0015070328286965282,0.0015160542204823413,0.0018202562938715214,0.0018109629823404613,0.0017946279412964657
