Frame@10hz,"('Pose ', '1', '2', 'delta pixels')","('Pose ', '1', '3', 'delta pixels')","('Pose ', '1', '4', 'delta pixels')","('Pose ', '1', '5', 'delta pixels')","('Pose ', '2', '3', 'delta pixels')","('Pose ', '2', '4', 'delta pixels')","('Pose ', '2', '5', 'delta pixels')","('Pose ', '3', '4', 'delta pixels')","('Pose ', '3', '5', 'delta pixels')","('Pose ', '4', '5', 'delta pixels')","('Pose vector ', '1', '2', 'delta degrees')","('Pose vector ', '1', '3', 'delta degrees')","('Pose vector ', '1', '4', 'delta degrees')","('Pose vector ', '1', '5', 'delta degrees')","('Pose vector ', '2', '3', 'delta degrees')","('Pose vector ', '2', '4', 'delta degrees')","('Pose vector ', '2', '5', 'delta degrees')","('Pose vector ', '3', '4', 'delta degrees')","('Pose vector ', '3', '5', 'delta degrees')","('Pose vector ', '4', '5', 'delta degrees')","('Pose ', '1', 'vs prev. time', 'delta pixels')","('Pose ', '2', 'vs prev. time', 'delta pixels')","('Pose ', '3', 'vs prev. time', 'delta pixels')","('Pose ', '4', 'vs prev. time', 'delta pixels')","('Pose ', '5', 'vs prev. time', 'delta pixels')","('HDBSCAN', 'Assignment')","('HDBSCAN*SOFT', 'Assignment')"
177,48.450882863470305,336.8383198421437,176.28216182191088,421.4198278592637,296.6830318298732,131.0299911874256,373.0697631632902,170.8053239702875,202.02845576987238,254.55428416794942,-0.6060188961551332,-0.2778064759026445,-0.9584996569883473,-0.26838612161763653,-0.04061716459931064,-0.9100762476818673,-0.21003787101575744,0.7911258857025365,0.33502682761693603,0.004872326695912482,4.987212304982792,3.0874986141600753,6.6444275856670085,1.865174681370263e-15,0.6638816233072163,0,0
178,44.21306513620977,330.5525652518944,302.4079720367334,414.4489261687733,294.3848468565256,258.3130380828323,370.3549477457218,162.2950408375187,204.4517930420058,112.04367784614847,2.4172431470542537,-0.20282643319187021,-0.14837141040345103,-0.09661377158756632,-0.5446196456922747,-0.5938651669660501,-0.4018617824403847,-0.35220601130578255,-0.15238048897109588,0.04086497570246794,5.480581734998042,5.165616898976696,1.3021523420533616,0.0,0.5832515571964347,23,23
179,45.381590609927876,331.5762583078776,303.78144366043614,415.6853487042181,295.1296345723694,258.60958245054616,370.5168279354257,161.89422823278377,203.7299872059078,111.90855386046918,0.6200832794178446,-0.2846075139390554,-0.2950493519677962,-0.22925744340460386,-0.3592600332740762,-0.44969527733852066,-0.3290501178430597,-0.12535744812163163,-0.10533675940659443,-0.0495859241308498,3.7248965366085405,3.1925584082774394,1.1758923912047974,0.0,0.3936606798360818,30,30
180,43.82678413975267,331.14875926885287,171.46277110097847,414.73057885386453,294.5417597277341,130.55474987659693,370.9584666328098,168.6025018712652,204.9087467931195,254.61639947147262,0.5027078404148849,-0.32734422649968903,-0.3594712909929255,-0.12751404348370804,-0.46275420089893293,-0.6537519994835295,-0.20537938081045215,-0.38548269187727113,-0.3133045831500367,0.025984532853913157,2.327295309104091,6.354494510192735,1.6763491416670564,1.865174681370263e-15,0.5686368583332808,3,3
181,42.175805758403676,331.0548821215898,168.59675292518702,412.5657554059346,294.21842941810775,128.2905436451564,370.41978612156817,170.35910655346132,202.622180395178,255.60089644572474,2.4153268312221035,-0.49441122893187417,0.06223811139115096,0.07152992805157389,-0.9250336281477005,-0.6959708583949075,-0.19209603968978248,-1.2937352008852039,-0.51926728660047,0.15488937947957274,2.594780287112316,4.186469810266549,5.147183317374516,1.865174681370263e-15,1.7728077914374856,4,4
182,41.353537936249275,325.53185194886447,286.84353556326107,421.6229468464391,289.1627867243557,245.49487372962338,380.27181995095856,142.35938841162928,198.9096747533448,135.02053889459685,-0.24316124255091306,0.07367415569899842,0.2955585522620765,-0.05297717662186635,0.047229895467930064,0.38525104311430935,-0.031810662202604104,-0.9604814577611728,-0.1539017927535966,-0.7349756950489312,1.6864110408202608,0.8952328344321052,0.9022805009622765,6.389538197353103,0.5994981230068136,-1,28
183,42.276241718934415,330.6233532621132,167.99163505821363,410.89604644378716,293.65434501894475,127.57649514496416,368.64704254003505,170.40424072837374,201.8610132442775,254.63074613849312,0.31353974428359355,-0.6407698139271861,-0.14571550056211288,-0.12234948020243001,-0.7994921140066203,-0.2622637238077141,-0.1701908749287069,-1.4087859425365723,-0.37108058075326816,0.06385530230576461,2.9937706989361645,3.7475412661430476,5.232542403461986,1.865174681370263e-15,2.545233393894572,4,4
184,43.34791827047729,328.7236046449854,292.13543222951176,427.8957213279819,290.8148267320533,248.7916117517668,384.54893647948944,146.22493841816876,199.80376248234404,135.77616915200153,-0.2913088823808047,-0.3031048978955244,0.09545658271363033,-0.04247034623484523,-0.28468436974476913,0.16175178425019487,-0.014273381146009947,0.9871589790458031,0.35723799059580863,-0.36049101128160016,1.3409186835880271,1.047042634691902,1.7928504126166787,3.159326912139725,0.7764918819955947,25,25
185,42.44283772458977,331.9361138344925,167.6550912104784,411.04997419411785,294.56899910450306,126.96120080384712,368.6442255532281,171.7915872158646,199.39774114466175,254.73971011850065,-1.4311112405663218,-0.14587649043821954,-0.02682646750677395,0.03701411794324609,0.07880597269493403,0.48948764071536277,0.20258586334748657,-0.15948828009412427,0.3659163170969198,0.0560335129972159,1.999513455395572,1.8748329007795004,1.3530465944654249,1.865174681370263e-15,0.7388238687475428,22,22
186,44.978017869787855,331.1413144918391,305.47185411811444,416.91909942585835,295.4960778543125,260.781631946118,372.23889912028125,162.21241303434326,204.46712194482868,111.45778237871282,0.5021672017857209,0.4423438392070362,0.3292873600136885,0.21599609316333987,0.3619407632195012,0.28701786647621036,0.172319180596589,0.09744476140713851,-0.04173774604986264,-0.09471021756602735,3.6383585817219934,3.1994074181489816,1.80213020737365,0.0,0.8694189393298198,14,14
187,45.153024553375495,331.36191625170505,172.8796536378559,416.41562865969155,294.1395894012928,130.98750611518722,371.34127950407446,167.8779559245431,205.15741056418403,254.49260904542123,-1.3885482100074311,0.08594469386235065,0.22067651484716633,0.07419588593207772,0.37350955059507635,0.8780901788708173,0.2566303717844321,-8.164220671571208e-05,0.09483943033845166,-0.03557368821977328,3.1886502918989694,2.131858902522922,0.9539066029044486,1.865174681370263e-15,0.37201144040858836,3,3
188,44.14418663345105,323.971345309089,307.66409025415805,422.7791856222289,287.67746978973577,263.5946745231476,378.743831611585,160.8261904362652,207.85786151195978,115.22298499241758,0.39625089264791413,-0.031686140350452155,-0.4568804498765768,-0.010750081432072948,0.018798032852475152,-0.5862154836284896,-0.04729255413713937,-0.407252822701431,-0.21857966293633319,1.1893222751233892,1.767835228213501,1.503799306281248,1.6466328626760012,3.065887541635023,0.674299832240009,1,1
189,45.669709177911216,331.28926189107744,303.76558738900917,415.788571177406,294.24984880771007,258.2380458070215,370.2643384048377,162.61722790355455,204.82251333929813,112.02699768444454,0.39939420859317376,0.17243952171037658,0.1495218435780782,0.06963777654836381,0.127944693072858,0.10784241553989601,0.030861438126656954,0.03256104408858096,-0.09764371117471478,-0.14645701576670705,1.8944944368625438,2.4676751360105995,0.82023926228542,0.0,0.6499335640608669,31,31
190,42.69700777185938,331.7686637684278,170.10851266936137,414.14929681735833,294.59495406693145,129.31992412044704,371.4688024679992,169.96039984475735,202.9407371789284,255.38949210265824,-0.9764690247248973,0.8978390601852957,0.2940699862971377,0.08570993553640965,1.1432439128842715,0.667415508559287,0.20783616020435622,1.6029949493388984,0.43323951181330306,-0.04722082231420889,2.593157541213466,2.3357067283250164,7.51283145634299,1.865174681370263e-15,1.4807035419523311,9,9
191,43.95857682946538,323.5088020777469,307.7707275555671,422.993287060392,287.29770713450324,263.928264674886,379.1331107788482,155.77848230120048,208.32154293627192,115.23603382967599,-0.7023738184281026,0.018049259923985355,0.4566268163274355,-0.005137282858390921,0.07921186734382037,0.6449919744119453,0.07393927892295914,0.19462223364417666,-0.14731525236268966,-1.2433053821859794,0.5828631833521212,1.4895479909042717,1.853009065880411,2.8906681638009903,0.913322733318161,1,1
192,42.002698924453,331.072828918124,166.70194314212526,410.0713670431929,294.16225752343604,126.52234898982364,368.1055691585073,171.60139986480428,199.5531836463176,255.01586162889225,1.5806921883721028,-0.0434367534126719,-0.3004229675784703,-0.1010204518368556,-0.2755996184000339,-0.9092166544652209,-0.2930669166859129,0.08370441368772868,-0.49904384199185553,0.02192707808503929,3.5533417104612885,3.4492970341377394,2.2505256990912907,1.865174681370263e-15,0.9834884379931853,12,12
193,42.227286595500615,331.35795141255545,168.4168510626269,411.79474025505255,294.66294458885324,128.29031603536285,369.57281188715893,170.31006910003168,199.66952070251895,254.98136652450395,0.025227827974669548,0.07952662759316968,0.13130610091625905,-0.0567372987290484,0.12949399692601832,0.2606575468084049,-0.06709281579897947,-0.06666237410204084,-0.10084773183761755,-0.09133842514717683,1.7317099492298917,1.8290713273157735,1.7643604513052258,1.865174681370263e-15,0.9154127133090271,21,21
194,43.430672224445466,327.88183860490204,292.79162298139937,427.0675934751894,289.8301588142287,249.36249002607505,383.63720633056715,146.30824549782753,199.65312878314674,134.28648353764055,0.2913482657662143,0.03173943688237349,0.08536362219437948,0.02927278122800326,-0.017302297694710714,0.04940029868575482,-0.00029451328708653547,0.04253963154407004,-0.03413796136304816,-0.0955252253266456,0.21821289062502996,0.19548998044524785,0.03333170174045458,0.2622982385088296,0.12514648437501547,8,8
195,41.610721594183524,327.2002481968221,286.92877052979725,422.32580805515096,290.7093588250603,245.31828476872502,380.7158435860428,147.60325954126205,199.14111409056935,135.422207671055,-0.1172651891492138,-0.22482685139554942,-0.17675667198484435,-0.02709563306088131,-0.19849614267983323,-0.18708444937829988,-0.0176379545089555,0.11085090786233745,0.10572694215703288,0.2858784279771315,2.9143715901186535,2.0953953909391183,2.594536939372224,1.807638992086086,0.6905684113403909,-1,26
196,44.46323874369087,328.43056111089345,287.2981710141951,421.57616673153643,289.19253743980096,242.85316900495968,377.135870766536,141.41848886609034,197.14151698759588,134.62690747734334,-0.21576791403698625,0.14904284874252358,-0.6787283057378624,0.10086743527226545,0.3270388858683381,-0.7419617138768722,0.14308153805304538,0.5400478935779911,-0.17196278023767514,1.7124308063991522,4.639324172611522,11.448782238398287,2.4615667262148793,5.222108022825915,0.5548528704625044,27,27
197,70.5398782716398,357.9436687804836,322.3449438549304,429.29555890784195,297.5061178279694,252.55962490652578,358.95181277930715,128.1491760753299,192.3947540849256,113.17554016392428,-10.469444438491525,-5.1903570145016,-5.520506053821576,-1.5695260610984207,-4.132795302668636,-4.173751537408682,0.2401912289899754,1.7555567681476318,9.44689995670691,11.391272261888577,33.22701319085341,30.490117640562175,28.188097087595906,24.889915286436576,15.330158625237068,11,11
198,46.75759076274186,322.73556983077236,308.0297285292498,423.8793422832885,285.33078881928327,261.49208498089524,377.40297076349765,159.5924385292146,207.6205372230962,115.97506069770547,0.11214019200682439,-0.09847688111748648,-0.5394301872977098,-0.04164215286303792,-0.055007505523638325,-0.6376938671056027,-0.047381362629441426,-0.8071454566287938,-0.4314945183946767,1.2783935271288365,2.18621006700927,2.345861441158855,1.862431458052536,2.7114374326540593,0.7762836068862982,1,1
199,47.393505396373314,325.1247575990498,309.66226586028006,425.2976151378866,286.90025961923476,262.43486656421913,378.14917415488935,161.1954772243595,207.0741239898731,115.8387654441745,0.10442233223000087,-0.05144078576169919,0.018209150549845905,0.05463251505057683,-0.16577501332009156,-0.015480761653522052,0.036892692114143616,0.12816945464018673,-0.10700473956339795,0.19095852241896444,2.7840741067805137,2.9308328422680097,1.4873907177450025,0.7857710496415875,0.7976548391240132,1,1
200,44.77630935431731,326.9040076743586,161.76187642114073,404.58443459447955,289.4321360892327,120.27872827345789,359.87015705178396,172.19636894802008,198.40636212763465,254.19530500306254,3.618495486604239,-0.5798923252730648,-0.9865217233546072,-0.2591383500213954,-1.364978105687343,-3.0494543474908142,-0.7307619352309151,0.04428708791228664,-0.28059152318343,-0.07255008416713972,5.957413943967749,10.24457434535207,0.4687061249781043,1.865174681370263e-15,1.068046128786669,12,12
201,43.44418722351855,327.8672398004219,292.79100436390996,427.08217948186456,289.818234472862,249.3485118411452,383.63827738017875,146.30824549782753,199.66341387229338,134.30153569867267,7.727152251391089e-15,0.0,0.0,5.695444116327053e-15,0.0,1.0440606712514012e-14,2.6568591077191784e-15,3.730349362740526e-15,0.0,8.73903813897181e-15,2.9909408283401715e-14,0.0,2.7045032879868813e-14,0.0,1.5454304502782178e-14,8,8
202,45.36921198515439,331.53155531143796,172.15357869361173,415.6611299550446,294.40052948000033,130.1724583684313,370.4004758955512,169.0588142487495,205.38858436751988,254.2120328685049,-1.9213367123943652,0.08532840606008928,0.38369015925323324,0.14863465240246154,0.38486833539103543,1.1838342836038205,0.4028315896703682,-0.15504724509868162,0.2515059372439522,0.0027186036776605024,3.353511335563212,3.7014691504336765,0.9597387964043934,1.865174681370263e-15,0.8278896188564737,3,3
203,43.28715554385445,323.9362061227839,307.95604807840846,423.2078029836122,288.1304004211781,264.76490158633095,380.01078544491384,156.08231044077408,207.46077768723288,115.25699772661984,-0.9222736490063167,0.19287950596463893,0.18480843164226257,-0.06508443267301532,0.2971549762194472,0.3610261265992122,0.028247130494356336,0.3390943091981209,0.09903113515365916,-0.7351907800576649,1.3613702535552357,1.0683439823454643,2.171311239011718,3.3693131331696757,0.5935041038848227,1,1
204,40.442662890499186,324.6502633497019,284.0893318574279,419.2911494870429,289.0936713635178,243.6501747012569,378.8527609972081,144.79218879684677,198.4195490376816,135.3226473243252,0.656073045807247,-0.18215007821818333,-0.7057071167291433,-0.12012724309351555,-0.25515613099796114,-0.9345601080357566,-0.20496727242560847,-0.20293291057718382,-0.44297306903986516,1.0922886821658058,3.361119531554679,2.4723838475133286,2.0280343060698796,4.928526965985073,1.193249511718766,26,26
205,45.42275713844156,332.3583484232366,172.4883546278005,415.85723503048735,295.0530747771432,130.5017363840362,370.5291632520859,169.00007057013394,204.38143583809187,254.4214050522053,-1.3597519352555458,-0.023312962463053713,-0.07501291871461935,0.01583306018531404,0.28401761709369233,0.5085578854853325,0.19050611994957348,0.16860838355565952,0.23677564236611498,0.013937706022113285,2.322784926275418,1.9913550302131804,1.8950947130730258,1.865174681370263e-15,0.716934993320071,3,3
206,45.455836669363244,331.31788927935554,172.72902500984208,416.1605382418563,294.65496159045,131.06547781885774,370.87701924098604,168.26698227412368,205.4111147046904,254.183713966205,0.4658083478922274,0.07681365271761512,-0.1800660282180851,-0.0706060836978662,-0.0076566897495758054,-0.4503422027583439,-0.1367350851723725,0.34442869972658496,-0.0023759610149017302,-0.004942184728288786,3.584166346142666,2.143701622381598,1.8350958525719112,1.865174681370263e-15,0.8643096361934575,3,3
207,46.87634819073218,320.6965768901467,134.27655387332607,383.2421270385896,275.2918524858657,87.82743963642372,338.84363803580806,190.07699034135726,184.73182100925172,259.40005214533306,8.911296722606256,-2.2692140789386546,-5.693984334469474,-2.3959541637148036,-3.969153579680185,-12.337072457294054,-3.886972421144398,7.482043696061906,-0.9016096856977219,-2.0036082932188966,24.03410997201313,31.59595872376546,12.410934814037255,29.359250146195695,5.301409099525572,-1,4
208,45.18893594037502,330.68518123690916,303.1756114804132,414.75481794295547,293.0134596999481,258.03933473140313,369.6220628685998,162.52976621624038,204.42665233544707,111.58421235088957,-2.7288354858867123,0.21442238928178228,0.21441234601868558,0.19338965390311963,0.6897220542250533,0.7262267198826005,0.5480029407690105,0.09156484462020743,0.02188803190325428,0.13678862882613815,3.0902755458239475,3.8005125201709102,0.7843718268987812,0.0,1.3650279215384684,-1,16
209,42.2130557795991,331.9521050653858,168.54351842109682,411.4622276052906,294.6879267783582,128.01950785705154,369.29453085199583,170.9017931416075,200.09698971614498,254.5690743488425,-0.301748762488234,-0.02281913840444849,0.1734138304348558,0.071364008438937,0.032400087099227155,0.34204209791112955,0.11307643745483192,-0.16017130800305526,0.2997384883786705,0.020063847110762964,0.7974028299282153,0.9866168755786748,1.0094362850486833,1.865174681370263e-15,0.9795215180892574,22,22
210,45.69525724776031,331.9502718804693,304.4720220314902,416.23421659018726,294.7719481753231,258.91270659331985,370.677900791871,162.16246829596514,204.1827317555172,111.76570685390813,-0.3467575159589971,-0.12488135653017583,-0.024492010252777342,-0.03373174915263289,-0.06408101914256803,0.03599946845894019,0.007512936967546131,0.09482502577592783,0.1319726784863517,-0.058604632500642136,2.150320279856282,1.5327548784000742,0.9200520408689506,0.0,0.49392492382246567,31,31
211,42.08310053396081,330.33428589827645,170.2748721856775,413.2358349839942,293.9026716859048,130.16249323116435,371.16356127748014,168.6160093813586,204.87188974421963,254.65816120569716,0.07980706479368155,0.11110439023802182,0.0018033526936659452,0.03318003253464957,0.1541256955111705,0.025684234197862362,0.02642747383263247,0.2515240668934263,0.030642499023851806,0.025993969785178213,1.1638101851122342,0.9522541836832602,2.1775469356923978,1.865174681370263e-15,1.1684032806845432,2,2
212,42.13676773659811,327.29787853578415,290.49516541913414,424.5957141581393,290.32836669503394,248.36110217162306,382.45952579409624,145.99802176832065,199.1454325723818,134.1406284728972,-0.6397314030657368,-0.1100985078421378,0.7026240421564723,-0.06889238518811153,0.02542217655014093,0.933292229955853,-0.00618996762948491,0.0032436810630244173,0.10110773868710765,-1.7131624611160896,1.2298375744521794,1.0448636212016937,0.6081634195794717,5.027080816109904,0.8104437567039238,28,28
213,43.44418722351855,327.8672398004219,292.79100436390996,427.08217948186456,289.818234472862,249.3485118411452,383.63827738017875,146.30824549782753,199.66341387229338,134.30153569867267,7.727152251391089e-15,0.0,0.0,5.695444116327053e-15,0.0,1.0440606712514012e-14,2.6568591077191784e-15,3.730349362740526e-15,0.0,8.73903813897181e-15,2.9909408283401715e-14,0.0,2.7045032879868813e-14,0.0,1.5454304502782178e-14,8,8
214,46.3839578241039,332.35024325609766,306.2049262586733,418.0179545291771,295.06070615742675,260.0350930955304,371.8637544113614,161.77016809492318,203.50703330239958,111.82940708519645,-0.1421163195704947,0.019114228844623257,0.01403642905482097,-0.014833714461458473,0.14282477085618062,0.05385150932847092,0.011243827479449986,0.6052838455995416,0.2700614670082541,-0.08710589413394118,3.504435273757571,2.3941492545556806,2.5894169283318993,0.0,0.7295578307586601,32,32
215,43.562159774999834,323.24187253217343,307.2429145321516,422.21868160769503,287.6028429964974,263.7755715453315,378.77781669339083,160.47552536214255,208.6524102462599,115.06030556004526,0.4094898477062801,0.06501901077196279,-0.9132592406631039,-0.05706052351322494,0.23489062587797535,-1.1099899711869672,-0.09285968265731835,-0.8363759438814715,-0.39536966013731234,2.22929001464892,2.119375326267316,2.8248988502723282,2.059994189121448,5.41285738121691,0.9291664930065887,1,1
216,79.47100426872821,356.30125212618776,327.09058646536613,446.7817554092424,294.21220423767926,250.74490714834096,368.7880429140815,125.66002282246416,193.14299651371607,122.96413959219167,1.693114633408463,2.4466568404614937,3.2047685635574723,0.25661496113778465,3.5285328613350546,4.2855696965918435,0.2239821670613744,-4.034758594276116,-7.1862479674096,-8.275850537804306,31.29613244571585,23.855930029264975,20.33342016109506,18.67694684421525,11.993772970791868,11,5
217,45.600759039538985,331.52867595951017,304.72520749991355,416.562446342409,294.89957923360515,259.3398181613939,371.180086653439,161.66666370135076,204.0097862636877,111.84154859897727,-1.9721167200239726,-0.21660469336117996,-0.24710401989546382,-0.16305433493836624,-0.019717644382951528,0.0475448436011498,0.0546734979193311,0.22807167713033089,0.07338641737296023,0.06953765003635785,2.217702776428138,1.6363423283502359,0.871389567679964,0.0,0.7947237645104859,16,16
218,41.8947377706965,328.7663214277848,164.01157527533744,406.33683611884,292.2301563096449,124.07117273336756,364.4626808575945,172.08135578880012,197.76841123674316,253.45329870802018,-0.38277777007108427,0.31150088059276226,0.7171658474115414,0.21687911011544658,0.20423633186190787,0.7937832942574105,0.2818792863155395,-0.22166083068203285,0.12126495989883104,0.05645174980760379,4.764957602524334,5.592364658578207,0.909988010509875,1.865174681370263e-15,1.2712560465887321,20,20
219,45.438755174167675,330.43383967676135,172.67636489972332,415.7078564537465,294.11049393078684,131.3634028974562,370.49225973547726,167.09988973371972,205.46918272970427,254.18264427000838,2.4331473746389025,0.2758166653540871,0.6906326205185986,0.18393941446362166,-0.12931231426976134,-0.004945178130071212,-0.10571187804450013,-0.34146847857795554,-0.31088597837019366,-0.06083931246037735,3.7848414516931186,3.120669083905195,1.8620743105691036,1.865174681370263e-15,1.0794597749505899,3,3
220,42.286167908370324,330.19450953053826,169.31571396928655,412.53889559088947,293.40382065600846,128.9013276749084,370.27452588117006,169.31838406989195,204.31384934486368,254.81455193511272,-1.0328805999775286,0.008857447693436686,0.14672487136272314,0.057223296008228314,0.16484297674344478,0.5413345550238582,0.1801986982824181,-0.07607509936909218,0.2856793721471088,0.018395640501935207,0.7398927921693165,1.855738693308832,1.0720977450659204,1.865174681370263e-15,1.1850276019930233,2,2
221,45.72630793996988,331.7466550903562,172.39331036084914,416.21061766518096,294.4969989514547,130.25319853631916,370.6077306406166,168.85261664017966,205.27731593265128,254.63544963944057,-0.9385704744441288,-0.499257106985345,-0.9003487472278937,-0.317498275243892,-0.397153195795406,-0.8345707471320214,-0.23741905415483835,-0.05797016155583415,-0.03519538656752254,0.032285151057294376,3.213292460490196,2.3888617267054766,0.8173468842662445,1.865174681370263e-15,0.7649507356005232,3,3
222,41.14714253881365,325.83008697255974,286.02842099044034,421.48827552067206,289.8593188238862,244.8835397307345,380.3412481835722,146.72525031294376,199.02052840742144,135.49836371603377,0.265582729732608,-0.08802356208315543,-0.28491318708859703,0.0215261064793604,-0.08886617198762255,-0.3779596668469428,-0.005155516496063498,-0.19777857293957174,-0.12006083215595834,0.6686055128071987,2.6025610638696652,0.9608103938690863,2.4978971446927267,1.7913892048224458,1.1379883273589164,26,26
223,42.96208653384618,328.03035782131724,290.8114663017215,425.65260450362666,290.36387744338407,247.85321362677553,382.6908491485204,145.56329687220372,199.231206483391,134.89354975077416,-0.16027993014844444,-0.18024630438207812,0.7748138125540744,0.04395434306287499,-0.13160081828400977,0.9385411670349406,0.06713390604888556,0.7518611994113629,0.2565382089686161,-1.5493047677742082,1.8068274828265705,1.2302071602944773,1.1211743833992158,6.357922163231178,0.5125555130975818,28,28
224,44.63453316806334,331.3448976262792,171.95192181645098,415.01478353032115,293.868081580312,130.03752946739215,370.4408995194986,168.88414698308725,205.57656204055093,254.0557710926777,1.5988376923112984,-0.1528143984867864,-0.2081277177959077,-0.11725461185961146,-0.37284714319810475,-0.744667980463342,-0.32626597032955035,-0.22919203173011143,-0.35314201072187457,-0.027762233265019146,4.4401911139992825,4.239310738833742,1.7139514502328599,1.865174681370263e-15,0.3789955676425826,3,3
225,42.25743196123479,326.7654494080527,289.8971124712124,424.2230041241576,289.79240317673634,247.64417639047088,381.96584187243224,145.3314845425208,199.11694698011607,134.37681007432744,-0.28654616994209364,-0.09298100658460108,0.5020749136617791,-0.07908122667719542,-0.06637131119177458,0.6371648602793997,-0.056031405526003344,0.2101139903814717,-0.04342574095284528,-1.336040150141318,1.5506461854441456,0.9480220233093039,0.5711392539320403,3.925512623083703,0.881366592435198,28,28
226,42.598718745461746,330.96420903489894,167.49784673059705,411.17117383961096,294.3299876265208,127.25520566640718,368.5769197644411,170.90881245466844,198.79981121198014,254.89393918918688,0.8996502749857208,0.18748369987748453,0.2811494012271941,-0.013224809751316995,0.040622180895685124,0.04714787878682756,-0.11612775440435397,-0.0735949262896433,-0.0913488632419872,-0.055606995419289595,3.417801095050726,3.6500314991741756,1.5245042969599485,1.865174681370263e-15,0.8476596002333305,21,21
227,42.39752492328151,324.7268484340976,160.63686064085323,400.25751355353265,289.09952166737855,121.21866802446355,357.88668286403157,171.0732555760953,197.8829817893494,251.3721877268584,-1.7209696422664102,0.5255238698567688,0.5110333853595461,-0.1916027811810636,1.2612587967136402,2.20458293736279,-0.0019517631249362597,0.10693228630809588,-0.5944739293733434,-0.28382076763668895,6.219444926118604,9.581213233167919,2.0615317175819508,1.865174681370263e-15,1.8833946000894732,20,20
228,43.108219101841655,328.5303361738556,291.66639826242374,426.51331504525956,290.70459311154684,248.56897769995854,383.4052592266728,142.42633624899233,199.57878893706234,135.066565680361,-0.21024623282445087,0.04133913071168546,-0.6541055122209567,-0.08000468082510458,0.04899263868853442,-0.7302444399332966,-0.06530897677724537,-0.5369934715173433,-0.3092606615717083,1.1713987055263744,1.99912371671961,1.80003323179366,1.4988654706387363,6.751386896953931,0.7412158902952328,27,27
229,43.51801543408751,323.35776290764426,308.30322401381164,422.5929367813535,287.62782796585685,264.90764502679707,379.19114812199336,156.4989101880912,207.71565207697074,114.29001802408949,-0.029353108505823622,0.13425859455996828,0.10530933810737288,0.03824343333183045,0.1575579534188049,0.12475463704500794,0.045694504175869025,0.5776120070189594,0.105171572968065,-0.14226499269013815,0.47622379625220357,0.8256733076033915,1.1360299094883937,1.650659364622449,1.3169780524759673,1,1
230,42.1977407917277,330.3538292791478,168.51549068297632,411.88974478719473,293.591543769351,128.23046672864913,369.71283386176964,169.82064041557575,203.01725015385225,255.09112642283173,0.7139477160942471,-0.5943305939058273,-0.1766317106500759,-0.13856057956528098,-0.8413046712036711,-0.4882109561312197,-0.23264638345887717,-1.3185650620171165,-0.7589660699643503,-0.0008022698560863507,2.866027820527729,2.6982620463927924,5.252282081732965,1.865174681370263e-15,1.161811445526628,4,4
231,42.196495561429536,330.88577685414776,169.40502953686317,412.15086198141336,294.06550053384586,129.0589832493844,369.9787915395939,169.64470967409923,202.89403524274084,254.39360819807402,0.8882469165614841,-0.02746783563595398,0.3999607646141342,0.09687254944493606,-0.20303003365360497,0.2174221207915212,0.009426394984135333,-0.6471463931905,-0.21683689444666265,0.026880514760040154,3.1253085264512888,2.4365710151577273,6.838964095318084,1.865174681370263e-15,1.5729038899913097,7,7
232,44.54562864858024,324.6210369942564,308.6734609870984,423.73146681901216,287.99983125687345,264.21071019084303,379.30238696881884,160.33186432315634,207.65934695413307,115.15336137296681,-0.4679508060147568,-0.07555999199180563,0.6044584281106629,0.04065140980694544,-0.11334096680626934,0.7712538976545815,0.09011458167179973,0.5180509426743665,0.3683816940552503,-1.4685761181081984,0.9770331724213218,1.5045398581236913,1.2168342300314081,3.2668670355394878,0.6826359008966947,1,1
233,44.49120799779457,329.32533844009225,313.77451507775476,436.255303390459,291.7508066172227,269.5161438427161,391.8922295993416,140.8185428789792,204.34650328505265,122.90186174648325,1.5325545191505399,0.8793309935622866,-1.0355557502382378,0.19597682578355669,0.5025232667215132,-1.5388216698531227,0.008434589001750592,1.5316997157987715,-0.307098320532446,3.2882738742772073,18.49155737645381,10.220433625719505,4.410260789940819,16.223603882770643,1.0322765577617687,19,19
234,45.291169007048694,331.14793429704923,172.63614434535575,415.6107012006327,294.42619757087357,131.0699734413395,370.4624846801692,167.85167947925166,205.2647638175158,254.09048622695283,-0.718621802735036,-0.13689747461785284,-0.3863608029236615,-0.09515060288667657,0.014552397800865938,-0.1957759383821277,-0.01102409564672737,0.22778591806034088,0.019948875740071592,0.011701899159744218,2.9138299790266036,2.8315796687353583,1.3986425718394881,1.865174681370263e-15,0.9083570802982674,3,3
235,46.59093148226149,330.08633490633235,293.67580874181084,429.23964405135735,290.2993956448951,247.28390777024075,382.73857630060803,137.37011579647836,196.97651779919136,135.92393549691758,-4.533015614317782,-1.9015990142493253,-1.1450494474142334,-1.6876708914589367,-1.4793423300843727,-0.515819229391671,-1.3479139980900254,-0.7601204310586928,-0.4733336985023545,-2.8333666889584936,13.626788881521893,10.561156440348112,1.7858324480572927,6.715651045793434,3.388277656248855,6,6
